Order ID,Order Date,Product,Category,Region,Quantity,Price,Sales
13796,2023-10-04 07:57:01.404280856,Monitor,Electronics,North,4,41301,165204
13797,2023-10-04 09:41:52.582516504,Webcam,Electronics,South,2,56377,112754
13798,2023-10-04 11:26:43.760752152,Keyboard,Electronics,West,2,47972,95944
13799,2023-10-04 13:11:34.938987800,Headphones,Accessories,North,3,16317,48951
13800,2023-10-04 14:56:26.117223448,Mouse,Electronics,East,1,55599,55599
13801,2023-10-04 16:41:17.295459092,Keyboard,Accessories,East,2,49225,98450
13802,2023-10-04 18:26:08.473694740,Mouse,Electronics,East,2,17968,35936
13803,2023-10-04 20:10:59.651930388,Monitor,Accessories,West,3,23854,71562
13804,2023-10-04 21:55:50.830166036,Keyboard,Electronics,East,2,56837,113674
13805,2023-10-04 23:40:42.008401684,Laptop,Accessories,East,5,6244,31220
13806,2023-10-05 01:25:33.186637328,Mouse,Electronics,North,1,31929,31929
13807,2023-10-05 03:10:24.364872976,Monitor,Electronics,North,5,41922,209610
13808,2023-10-05 04:55:15.543108624,Laptop,Electronics,East,4,58103,232412
13809,2023-10-05 06:40:06.721344272,Laptop,Accessories,East,1,51900,51900
13810,2023-10-05 08:24:57.899579916,Laptop,Electronics,North,4,25054,100216
13811,2023-10-05 10:09:49.077815564,Laptop,Electronics,South,2,19588,39176
13812,2023-10-05 11:54:40.256051212,Keyboard,Electronics,West,3,45590,136770
13813,2023-10-05 13:39:31.434286860,Webcam,Electronics,West,5,35660,178300
13814,2023-10-05 15:24:22.612522508,Keyboard,Accessories,North,4,8018,32072
13815,2023-10-05 17:09:13.790758152,Keyboard,Electronics,West,2,11621,23242
13816,2023-10-05 18:54:04.968993800,Monitor,Accessories,North,5,53245,266225
13817,2023-10-05 20:38:56.147229448,Monitor,Accessories,North,5,1973,9865
13818,2023-10-05 22:23:47.325465096,Webcam,Accessories,North,4,54176,216704
13819,2023-10-06 00:08:38.503700740,Monitor,Accessories,North,2,44602,89204
13820,2023-10-06 01:53:29.681936388,Headphones,Electronics,South,3,59786,179358
13821,2023-10-06 03:38:20.860172036,Webcam,Accessories,East,4,40383,161532
13822,2023-10-06 05:23:12.038407684,Monitor,Accessories,East,5,38097,190485
13823,2023-10-06 07:08:03.216643332,Webcam,Accessories,South,5,56867,284335
13824,2023-10-06 08:52:54.394878976,Keyboard,Accessories,West,1,35245,35245
13825,2023-10-06 10:37:45.573114624,Keyboard,Electronics,West,2,55841,111682
13826,2023-10-06 12:22:36.751350272,Webcam,Electronics,East,1,26346,26346
13827,2023-10-06 14:07:27.929585920,Headphones,Accessories,West,3,41097,123291
13828,2023-10-06 15:52:19.107821568,Headphones,Accessories,East,4,7444,29776
13829,2023-10-06 17:37:10.286057212,Webcam,Accessories,East,5,25881,129405
13830,2023-10-06 19:22:01.464292860,Monitor,Electronics,South,2,50153,100306
13831,2023-10-06 21:06:52.642528508,Mouse,Electronics,West,5,25846,129230
13832,2023-10-06 22:51:43.820764156,Headphones,Electronics,South,1,12406,12406
13833,2023-10-07 00:36:34.998999800,Laptop,Electronics,East,1,40611,40611
13834,2023-10-07 02:21:26.177235448,Keyboard,Electronics,East,4,26439,105756
13835,2023-10-07 04:06:17.355471096,Webcam,Accessories,East,2,6972,13944
13836,2023-10-07 05:51:08.533706744,Laptop,Electronics,North,2,49063,98126
13837,2023-10-07 07:35:59.711942392,Webcam,Electronics,North,4,58055,232220
13838,2023-10-07 09:20:50.890178036,Keyboard,Accessories,North,1,38873,38873
13839,2023-10-07 11:05:42.068413684,Keyboard,Electronics,South,1,11931,11931
13840,2023-10-07 12:50:33.246649332,Headphones,Electronics,East,1,8702,8702
13841,2023-10-07 14:35:24.424884980,Headphones,Electronics,West,5,20298,101490
13842,2023-10-07 16:20:15.603120624,Laptop,Accessories,South,3,22540,67620
13843,2023-10-07 18:05:06.781356272,Webcam,Electronics,South,1,58450,58450
13844,2023-10-07 19:49:57.959591920,Keyboard,Accessories,South,3,33040,99120
13845,2023-10-07 21:34:49.137827568,Laptop,Accessories,West,3,47904,143712
13846,2023-10-07 23:19:40.316063216,Mouse,Electronics,East,2,53320,106640
13847,2023-10-08 01:04:31.494298860,Laptop,Electronics,North,4,32000,128000
13848,2023-10-08 02:49:22.672534508,Monitor,Electronics,East,5,30805,154025
13849,2023-10-08 04:34:13.850770156,Laptop,Electronics,East,3,3599,10797
13850,2023-10-08 06:19:05.029005804,Monitor,Accessories,South,5,23100,115500
13851,2023-10-08 08:03:56.207241452,Monitor,Electronics,South,2,31509,63018
13852,2023-10-08 09:48:47.385477096,Monitor,Accessories,South,1,36003,36003
13853,2023-10-08 11:33:38.563712744,Mouse,Accessories,North,3,20183,60549
13854,2023-10-08 13:18:29.741948392,Laptop,Accessories,North,4,57165,228660
13855,2023-10-08 15:03:20.920184040,Laptop,Accessories,North,2,59855,119710
13856,2023-10-08 16:48:12.098419684,Mouse,Accessories,East,5,39241,196205
13857,2023-10-08 18:33:03.276655332,Keyboard,Electronics,South,1,1018,1018
13858,2023-10-08 20:17:54.454890980,Headphones,Accessories,West,5,1858,9290
13859,2023-10-08 22:02:45.633126628,Laptop,Accessories,East,4,26992,107968
13860,2023-10-08 23:47:36.811362276,Headphones,Electronics,North,3,33580,100740
13861,2023-10-09 01:32:27.989597920,Webcam,Electronics,West,4,6380,25520
13862,2023-10-09 03:17:19.167833568,Webcam,Accessories,West,5,36800,184000
13863,2023-10-09 05:02:10.346069216,Mouse,Accessories,South,5,54657,273285
13864,2023-10-09 06:47:01.524304864,Webcam,Electronics,West,4,59770,239080
13865,2023-10-09 08:31:52.702540508,Webcam,Accessories,North,4,55941,223764
13866,2023-10-09 10:16:43.880776156,Keyboard,Electronics,South,4,19915,79660
13867,2023-10-09 12:01:35.059011804,Keyboard,Electronics,West,1,41239,41239
13868,2023-10-09 13:46:26.237247452,Keyboard,Accessories,South,5,38487,192435
13869,2023-10-09 15:31:17.415483100,Webcam,Electronics,West,2,13943,27886
13870,2023-10-09 17:16:08.593718744,Mouse,Accessories,East,1,38631,38631
13871,2023-10-09 19:00:59.771954392,Monitor,Accessories,East,1,37806,37806
13872,2023-10-09 20:45:50.950190040,Monitor,Accessories,North,1,19836,19836
13873,2023-10-09 22:30:42.128425688,Headphones,Electronics,East,2,36614,73228
13874,2023-10-10 00:15:33.306661336,Monitor,Accessories,East,4,41832,167328
13875,2023-10-10 02:00:24.484896980,Monitor,Electronics,East,5,12394,61970
13876,2023-10-10 03:45:15.663132628,Keyboard,Accessories,West,3,7622,22866
13877,2023-10-10 05:30:06.841368276,Keyboard,Accessories,West,3,46063,138189
13878,2023-10-10 07:14:58.019603924,Webcam,Electronics,South,5,26280,131400
13879,2023-10-10 08:59:49.197839568,Headphones,Accessories,West,2,59685,119370
13880,2023-10-10 10:44:40.376075216,Laptop,Accessories,East,3,53614,160842
13881,2023-10-10 12:29:31.554310864,Headphones,Electronics,West,1,12782,12782
13882,2023-10-10 14:14:22.732546512,Headphones,Electronics,North,3,2159,6477
13883,2023-10-10 15:59:13.910782160,Mouse,Electronics,South,5,5626,28130
13884,2023-10-10 17:44:05.089017804,Webcam,Accessories,South,1,24440,24440
13885,2023-10-10 19:28:56.267253452,Mouse,Electronics,West,3,37490,112470
13886,2023-10-10 21:13:47.445489100,Headphones,Electronics,East,5,12630,63150
13887,2023-10-10 22:58:38.623724748,Headphones,Accessories,South,2,53712,107424
13888,2023-10-11 00:43:29.801960392,Headphones,Electronics,North,5,45042,225210
13889,2023-10-11 02:28:20.980196040,Monitor,Accessories,North,2,56269,112538
13890,2023-10-11 04:13:12.158431688,Mouse,Accessories,South,1,48656,48656
13891,2023-10-11 05:58:03.336667336,Headphones,Electronics,East,5,7589,37945
13892,2023-10-11 07:42:54.514902984,Keyboard,Accessories,East,4,49241,196964
13893,2023-10-11 09:27:45.693138628,Webcam,Electronics,West,4,24233,96932
13894,2023-10-11 11:12:36.871374276,Webcam,Electronics,West,4,36011,144044
13895,2023-10-11 12:57:28.049609924,Keyboard,Electronics,South,4,9177,36708
13896,2023-10-11 14:42:19.227845572,Webcam,Electronics,West,4,35528,142112
13897,2023-10-11 16:27:10.406081220,Monitor,Accessories,West,2,49970,99940
13898,2023-10-11 18:12:01.584316864,Monitor,Accessories,West,5,39210,196050
13899,2023-10-11 19:56:52.762552512,Laptop,Electronics,North,1,27372,27372
13900,2023-10-11 21:41:43.940788160,Laptop,Electronics,West,4,57831,231324
13901,2023-10-11 23:26:35.119023808,Laptop,Accessories,South,4,52827,211308
13902,2023-10-12 01:11:26.297259452,Webcam,Electronics,East,1,24508,24508
13903,2023-10-12 02:56:17.475495100,Monitor,Accessories,West,1,55933,55933
13904,2023-10-12 04:41:08.653730748,Monitor,Electronics,East,4,15965,63860
13905,2023-10-12 06:25:59.831966396,Monitor,Accessories,West,2,4236,8472
13906,2023-10-12 08:10:51.010202044,Keyboard,Accessories,South,1,16611,16611
13907,2023-10-12 09:55:42.188437688,Monitor,Accessories,North,5,23282,116410
13908,2023-10-12 11:40:33.366673336,Keyboard,Electronics,South,5,42003,210015
13909,2023-10-12 13:25:24.544908984,Laptop,Electronics,North,2,16829,33658
13910,2023-10-12 15:10:15.723144632,Laptop,Electronics,West,3,9680,29040
13911,2023-10-12 16:55:06.901380276,Webcam,Electronics,West,2,54428,108856
13912,2023-10-12 18:39:58.079615924,Laptop,Electronics,North,4,12340,49360
13913,2023-10-12 20:24:49.257851572,Webcam,Accessories,South,3,32093,96279
13914,2023-10-12 22:09:40.436087220,Headphones,Accessories,South,4,22107,88428
13915,2023-10-12 23:54:31.614322868,Headphones,Accessories,North,5,10148,50740
13916,2023-10-13 01:39:22.792558512,Mouse,Accessories,West,1,44074,44074
13917,2023-10-13 03:24:13.970794160,Webcam,Accessories,North,4,55796,223184
13918,2023-10-13 05:09:05.149029808,Mouse,Accessories,West,5,18499,92495
13919,2023-10-13 06:53:56.327265456,Mouse,Accessories,North,2,19165,38330
13920,2023-10-13 08:38:47.505501104,Headphones,Electronics,West,4,44786,179144
13921,2023-10-13 10:23:38.683736748,Webcam,Accessories,North,5,26226,131130
13922,2023-10-13 12:08:29.861972396,Headphones,Electronics,East,1,19260,19260
13923,2023-10-13 13:53:21.040208044,Mouse,Accessories,West,4,55515,222060
13924,2023-10-13 15:38:12.218443692,Webcam,Accessories,South,5,25916,129580
13925,2023-10-13 17:23:03.396679336,Mouse,Electronics,North,4,44910,179640
13926,2023-10-13 19:07:54.574914984,Monitor,Accessories,South,1,31480,31480
13927,2023-10-13 20:52:45.753150632,Webcam,Electronics,North,4,53527,214108
13928,2023-10-13 22:37:36.931386280,Webcam,Accessories,South,4,52902,211608
13929,2023-10-14 00:22:28.109621928,Mouse,Electronics,South,5,33191,165955
13930,2023-10-14 02:07:19.287857572,Monitor,Accessories,North,3,10546,31638
13931,2023-10-14 03:52:10.466093220,Keyboard,Electronics,North,4,37044,148176
13932,2023-10-14 05:37:01.644328868,Headphones,Electronics,South,3,50600,151800
13933,2023-10-14 07:21:52.822564516,Mouse,Accessories,South,2,22921,45842
13934,2023-10-14 09:06:44.000800160,Webcam,Accessories,South,4,49776,199104
13935,2023-10-14 10:51:35.179035808,Headphones,Electronics,West,3,37940,113820
13936,2023-10-14 12:36:26.357271456,Headphones,Accessories,West,2,46951,93902
13937,2023-10-14 14:21:17.535507104,Headphones,Electronics,East,5,13836,69180
13938,2023-10-14 16:06:08.713742752,Keyboard,Accessories,West,4,9989,39956
13939,2023-10-14 17:50:59.891978396,Laptop,Electronics,West,5,53648,268240
13940,2023-10-14 19:35:51.070214044,Mouse,Accessories,North,2,14740,29480
13941,2023-10-14 21:20:42.248449692,Laptop,Electronics,East,5,31180,155900
13942,2023-10-14 23:05:33.426685340,Laptop,Accessories,East,5,14102,70510
13943,2023-10-15 00:50:24.604920984,Laptop,Electronics,West,1,16357,16357
13944,2023-10-15 02:35:15.783156632,Headphones,Electronics,North,2,52334,104668
13945,2023-10-15 04:20:06.961392280,Monitor,Accessories,North,5,49381,246905
13946,2023-10-15 06:04:58.139627928,Headphones,Accessories,East,3,31255,93765
13947,2023-10-15 07:49:49.317863576,Headphones,Electronics,North,2,37094,74188
13948,2023-10-15 09:34:40.496099220,Webcam,Electronics,South,1,26221,26221
13949,2023-10-15 11:19:31.674334868,Webcam,Electronics,West,4,1719,6876
13950,2023-10-15 13:04:22.852570516,Laptop,Electronics,South,5,18906,94530
13951,2023-10-15 14:49:14.030806164,Headphones,Accessories,East,3,24140,72420
13952,2023-10-15 16:34:05.209041812,Laptop,Electronics,East,1,56779,56779
13953,2023-10-15 18:18:56.387277456,Webcam,Electronics,North,2,2069,4138
13954,2023-10-15 20:03:47.565513104,Monitor,Electronics,North,5,55714,278570
13955,2023-10-15 21:48:38.743748752,Mouse,Accessories,East,1,8749,8749
13956,2023-10-15 23:33:29.921984400,Laptop,Electronics,East,1,13935,13935
13957,2023-10-16 01:18:21.100220044,Monitor,Accessories,South,3,38655,115965
13958,2023-10-16 03:03:12.278455692,Mouse,Accessories,South,4,54826,219304
13959,2023-10-16 04:48:03.456691340,Keyboard,Accessories,North,4,45035,180140
13960,2023-10-16 06:32:54.634926988,Laptop,Accessories,South,4,31720,126880
13961,2023-10-16 08:17:45.813162636,Laptop,Accessories,North,2,28937,57874
13962,2023-10-16 10:02:36.991398280,Keyboard,Accessories,North,1,19540,19540
13963,2023-10-16 11:47:28.169633928,Keyboard,Accessories,West,2,8944,17888
13964,2023-10-16 13:32:19.347869576,Laptop,Electronics,North,1,49702,49702
13965,2023-10-16 15:17:10.526105224,Keyboard,Electronics,South,3,13747,41241
13966,2023-10-16 17:02:01.704340868,Headphones,Accessories,East,3,11505,34515
13967,2023-10-16 18:46:52.882576516,Mouse,Electronics,East,2,47217,94434
13968,2023-10-16 20:31:44.060812164,Mouse,Electronics,South,2,12697,25394
13969,2023-10-16 22:16:35.239047812,Mouse,Accessories,East,3,37907,113721
13970,2023-10-17 00:01:26.417283460,Headphones,Electronics,North,5,16221,81105
13971,2023-10-17 01:46:17.595519104,Keyboard,Accessories,East,4,55781,223124
13972,2023-10-17 03:31:08.773754752,Monitor,Electronics,South,4,8087,32348
13973,2023-10-17 05:15:59.951990400,Keyboard,Accessories,East,3,22462,67386
13974,2023-10-17 07:00:51.130226048,Laptop,Accessories,North,4,23789,95156
13975,2023-10-17 08:45:42.308461696,Webcam,Electronics,North,5,57023,285115
13976,2023-10-17 10:30:33.486697340,Mouse,Electronics,South,5,34400,172000
13977,2023-10-17 12:15:24.664932988,Keyboard,Accessories,South,1,3199,3199
13978,2023-10-17 14:00:15.843168636,Monitor,Accessories,South,2,48316,96632
13979,2023-10-17 15:45:07.021404284,Laptop,Accessories,West,4,45023,180092
13980,2023-10-17 17:29:58.199639928,Headphones,Electronics,West,5,22737,113685
13981,2023-10-17 19:14:49.377875576,Headphones,Electronics,North,2,53062,106124
13982,2023-10-17 20:59:40.556111224,Monitor,Electronics,West,2,50774,101548
13983,2023-10-17 22:44:31.734346872,Laptop,Electronics,West,1,7073,7073
13984,2023-10-18 00:29:22.912582520,Mouse,Accessories,East,2,17744,35488
13985,2023-10-18 02:14:14.090818164,Keyboard,Accessories,West,2,11559,23118
13986,2023-10-18 03:59:05.269053812,Laptop,Accessories,East,3,56517,169551
13987,2023-10-18 05:43:56.447289460,Headphones,Accessories,South,1,33695,33695
13988,2023-10-18 07:28:47.625525108,Monitor,Electronics,East,1,49865,49865
13989,2023-10-18 09:13:38.803760752,Monitor,Accessories,East,4,9401,37604
13990,2023-10-18 10:58:29.981996400,Keyboard,Accessories,South,2,12659,25318
13991,2023-10-18 12:43:21.160232048,Monitor,Electronics,South,4,42890,171560
13992,2023-10-18 14:28:12.338467696,Monitor,Electronics,North,5,14894,74470
13993,2023-10-18 16:13:03.516703344,Laptop,Accessories,North,2,30160,60320
13994,2023-10-18 17:57:54.694938988,Mouse,Electronics,North,5,54095,270475
13995,2023-10-18 19:42:45.873174636,Keyboard,Accessories,North,3,30272,90816
13996,2023-10-18 21:27:37.051410284,Laptop,Electronics,East,2,55021,110042
13997,2023-10-18 23:12:28.229645932,Mouse,Electronics,East,4,25512,102048
13998,2023-10-19 00:57:19.407881580,Laptop,Accessories,North,4,34645,138580
13999,2023-10-19 02:42:10.586117224,Webcam,Electronics,West,2,47543,95086
14000,2023-10-19 04:27:01.764352872,Laptop,Accessories,North,4,22179,88716
14001,2023-10-19 06:11:52.942588520,Monitor,Electronics,West,2,57943,115886
14002,2023-10-19 07:56:44.120824168,Mouse,Electronics,South,1,11691,11691
14003,2023-10-19 09:41:35.299059812,Keyboard,Electronics,East,4,17110,68440
14004,2023-10-19 11:26:26.477295460,Keyboard,Electronics,East,2,36291,72582
14005,2023-10-19 13:11:17.655531108,Mouse,Electronics,West,2,46311,92622
14006,2023-10-19 14:56:08.833766756,Monitor,Accessories,North,4,30845,123380
14007,2023-10-19 16:41:00.012002404,Headphones,Electronics,East,1,40038,40038
14008,2023-10-19 18:25:51.190238048,Laptop,Accessories,West,4,25967,103868
14009,2023-10-19 20:10:42.368473696,Monitor,Electronics,South,2,29478,58956
14010,2023-10-19 21:55:33.546709344,Webcam,Accessories,South,1,56775,56775
14011,2023-10-19 23:40:24.724944992,Mouse,Electronics,East,5,6088,30440
14012,2023-10-20 01:25:15.903180636,Laptop,Accessories,North,3,41332,123996
14013,2023-10-20 03:10:07.081416284,Keyboard,Accessories,West,4,8066,32264
14014,2023-10-20 04:54:58.259651932,Headphones,Electronics,East,2,40313,80626
14015,2023-10-20 06:39:49.437887580,Webcam,Electronics,South,1,3321,3321
14016,2023-10-20 08:24:40.616123228,Keyboard,Electronics,North,1,46900,46900
14017,2023-10-20 10:09:31.794358872,Mouse,Accessories,West,5,25533,127665
14018,2023-10-20 11:54:22.972594520,Laptop,Accessories,East,4,25509,102036
14019,2023-10-20 13:39:14.150830168,Mouse,Electronics,West,1,42098,42098
14020,2023-10-20 15:24:05.329065816,Laptop,Electronics,North,5,9294,46470
14021,2023-10-20 17:08:56.507301464,Monitor,Accessories,North,2,47321,94642
14022,2023-10-20 18:53:47.685537108,Headphones,Accessories,South,5,39101,195505
14023,2023-10-20 20:38:38.863772756,Monitor,Electronics,North,4,26059,104236
14024,2023-10-20 22:23:30.042008404,Monitor,Accessories,East,5,32248,161240
14025,2023-10-21 00:08:21.220244052,Mouse,Electronics,West,1,41626,41626
14026,2023-10-21 01:53:12.398479696,Headphones,Electronics,North,1,21703,21703
14027,2023-10-21 03:38:03.576715344,Laptop,Electronics,North,3,39157,117471
14028,2023-10-21 05:22:54.754950992,Laptop,Accessories,East,5,52000,260000
14029,2023-10-21 07:07:45.933186640,Webcam,Accessories,West,2,4205,8410
14030,2023-10-21 08:52:37.111422288,Keyboard,Accessories,West,4,35929,143716
14031,2023-10-21 10:37:28.289657932,Webcam,Accessories,South,3,18848,56544
14032,2023-10-21 12:22:19.467893580,Webcam,Electronics,South,5,34411,172055
14033,2023-10-21 14:07:10.646129228,Laptop,Accessories,West,2,15986,31972
14034,2023-10-21 15:52:01.824364876,Mouse,Electronics,East,3,12628,37884
14035,2023-10-21 17:36:53.002600520,Monitor,Electronics,East,1,39119,39119
14036,2023-10-21 19:21:44.180836168,Monitor,Electronics,South,4,5553,22212
14037,2023-10-21 21:06:35.359071816,Monitor,Accessories,North,5,7518,37590
14038,2023-10-21 22:51:26.537307464,Headphones,Electronics,East,2,39491,78982
14039,2023-10-22 00:36:17.715543112,Laptop,Electronics,North,1,8946,8946
14040,2023-10-22 02:21:08.893778756,Mouse,Accessories,East,3,1610,4830
14041,2023-10-22 04:06:00.072014404,Headphones,Electronics,West,4,5302,21208
14042,2023-10-22 05:50:51.250250052,Keyboard,Accessories,South,3,35311,105933
14043,2023-10-22 07:35:42.428485700,Mouse,Accessories,North,3,35234,105702
14044,2023-10-22 09:20:33.606721348,Webcam,Accessories,North,2,42876,85752
14045,2023-10-22 11:05:24.784956992,Mouse,Electronics,West,1,15656,15656
14046,2023-10-22 12:50:15.963192640,Mouse,Accessories,East,5,40004,200020
14047,2023-10-22 14:35:07.141428288,Monitor,Accessories,North,2,47487,94974
14048,2023-10-22 16:19:58.319663936,Mouse,Accessories,East,4,51333,205332
14049,2023-10-22 18:04:49.497899580,Webcam,Accessories,West,3,52298,156894
14050,2023-10-22 19:49:40.676135228,Webcam,Electronics,South,4,19656,78624
14051,2023-10-22 21:34:31.854370876,Laptop,Accessories,North,2,42811,85622
14052,2023-10-22 23:19:23.032606524,Mouse,Electronics,East,2,5536,11072
14053,2023-10-23 01:04:14.210842172,Monitor,Accessories,North,5,50871,254355
14054,2023-10-23 02:49:05.389077816,Mouse,Electronics,East,3,54832,164496
14055,2023-10-23 04:33:56.567313464,Keyboard,Accessories,East,2,43974,87948
14056,2023-10-23 06:18:47.745549112,Keyboard,Electronics,East,4,20856,83424
14057,2023-10-23 08:03:38.923784760,Monitor,Accessories,West,5,37410,187050
14058,2023-10-23 09:48:30.102020404,Laptop,Electronics,South,4,45830,183320
14059,2023-10-23 11:33:21.280256052,Laptop,Electronics,North,3,17447,52341
14060,2023-10-23 13:18:12.458491700,Webcam,Electronics,South,5,46823,234115
14061,2023-10-23 15:03:03.636727348,Webcam,Accessories,East,5,34327,171635
14062,2023-10-23 16:47:54.814962996,Headphones,Electronics,East,5,57598,287990
14063,2023-10-23 18:32:45.993198640,Monitor,Electronics,South,1,35501,35501
14064,2023-10-23 20:17:37.171434288,Mouse,Electronics,South,5,9861,49305
14065,2023-10-23 22:02:28.349669936,Monitor,Electronics,North,4,21278,85112
14066,2023-10-23 23:47:19.527905584,Headphones,Accessories,East,4,2542,10168
14067,2023-10-24 01:32:10.706141232,Webcam,Electronics,South,3,43231,129693
14068,2023-10-24 03:17:01.884376876,Monitor,Electronics,West,2,3415,6830
14069,2023-10-24 05:01:53.062612524,Monitor,Electronics,East,2,44751,89502
14070,2023-10-24 06:46:44.240848172,Webcam,Accessories,East,1,13905,13905
14071,2023-10-24 08:31:35.419083820,Headphones,Electronics,North,5,56242,281210
14072,2023-10-24 10:16:26.597319464,Webcam,Electronics,West,1,22601,22601
14073,2023-10-24 12:01:17.775555112,Laptop,Electronics,North,3,39155,117465
14074,2023-10-24 13:46:08.953790760,Mouse,Electronics,West,3,22563,67689
14075,2023-10-24 15:31:00.132026408,Webcam,Accessories,North,2,41955,83910
14076,2023-10-24 17:15:51.310262056,Headphones,Electronics,West,3,7643,22929
14077,2023-10-24 19:00:42.488497700,Keyboard,Electronics,West,5,49435,247175
14078,2023-10-24 20:45:33.666733348,Laptop,Accessories,West,4,25044,100176
14079,2023-10-24 22:30:24.844968996,Keyboard,Accessories,South,3,12246,36738
14080,2023-10-25 00:15:16.023204644,Webcam,Accessories,East,1,3458,3458
14081,2023-10-25 02:00:07.201440288,Laptop,Electronics,West,5,59507,297535
14082,2023-10-25 03:44:58.379675936,Mouse,Accessories,South,3,7028,21084
14083,2023-10-25 05:29:49.557911584,Webcam,Electronics,South,3,39215,117645
14084,2023-10-25 07:14:40.736147232,Mouse,Accessories,North,5,54711,273555
14085,2023-10-25 08:59:31.914382880,Monitor,Electronics,East,3,52901,158703
14086,2023-10-25 10:44:23.092618524,Keyboard,Accessories,East,4,35716,142864
14087,2023-10-25 12:29:14.270854172,Laptop,Electronics,North,2,7306,14612
14088,2023-10-25 14:14:05.449089820,Mouse,Accessories,East,5,42019,210095
14089,2023-10-25 15:58:56.627325468,Headphones,Electronics,North,1,41860,41860
14090,2023-10-25 17:43:47.805561116,Mouse,Electronics,South,3,28678,86034
14091,2023-10-25 19:28:38.983796760,Headphones,Electronics,South,2,25908,51816
14092,2023-10-25 21:13:30.162032408,Webcam,Electronics,West,1,13363,13363
14093,2023-10-25 22:58:21.340268056,Laptop,Electronics,North,1,15066,15066
14094,2023-10-26 00:43:12.518503704,Mouse,Electronics,South,4,49897,199588
14095,2023-10-26 02:28:03.696739348,Mouse,Electronics,South,2,49544,99088
14096,2023-10-26 04:12:54.874974996,Laptop,Electronics,North,5,33711,168555
14097,2023-10-26 05:57:46.053210644,Mouse,Accessories,South,2,1189,2378
14098,2023-10-26 07:42:37.231446292,Headphones,Electronics,East,2,12752,25504
14099,2023-10-26 09:27:28.409681940,Mouse,Electronics,South,1,56160,56160
14100,2023-10-26 11:12:19.587917584,Keyboard,Accessories,North,4,8482,33928
14101,2023-10-26 12:57:10.766153232,Webcam,Electronics,East,4,17679,70716
14102,2023-10-26 14:42:01.944388880,Monitor,Accessories,East,2,58520,117040
14103,2023-10-26 16:26:53.122624528,Headphones,Electronics,South,2,25552,51104
14104,2023-10-26 18:11:44.300860172,Keyboard,Accessories,West,3,1799,5397
14105,2023-10-26 19:56:35.479095820,Webcam,Accessories,East,1,26381,26381
14106,2023-10-26 21:41:26.657331468,Laptop,Electronics,North,5,57155,285775
14107,2023-10-26 23:26:17.835567116,Headphones,Accessories,West,5,10934,54670
14108,2023-10-27 01:11:09.013802764,Monitor,Electronics,West,4,58558,234232
14109,2023-10-27 02:56:00.192038408,Webcam,Electronics,East,1,20084,20084
14110,2023-10-27 04:40:51.370274056,Monitor,Electronics,South,4,42556,170224
14111,2023-10-27 06:25:42.548509704,Laptop,Electronics,West,5,10909,54545
14112,2023-10-27 08:10:33.726745352,Laptop,Accessories,South,2,26931,53862
14113,2023-10-27 09:55:24.904981000,Headphones,Electronics,East,1,46183,46183
14114,2023-10-27 11:40:16.083216644,Mouse,Accessories,North,1,26868,26868
14115,2023-10-27 13:25:07.261452292,Laptop,Accessories,West,3,44558,133674
14116,2023-10-27 15:09:58.439687940,Webcam,Electronics,North,2,14846,29692
14117,2023-10-27 16:54:49.617923588,Mouse,Electronics,South,2,23257,46514
14118,2023-10-27 18:39:40.796159232,Keyboard,Electronics,South,4,29013,116052
14119,2023-10-27 20:24:31.974394880,Monitor,Electronics,North,1,38482,38482
14120,2023-10-27 22:09:23.152630528,Mouse,Accessories,East,4,23875,95500
14121,2023-10-27 23:54:14.330866176,Monitor,Electronics,East,2,25717,51434
14122,2023-10-28 01:39:05.509101824,Mouse,Accessories,West,3,12408,37224
14123,2023-10-28 03:23:56.687337468,Keyboard,Electronics,West,1,36607,36607
14124,2023-10-28 05:08:47.865573116,Laptop,Electronics,East,2,37281,74562
14125,2023-10-28 06:53:39.043808764,Keyboard,Electronics,East,3,28326,84978
14126,2023-10-28 08:38:30.222044412,Laptop,Electronics,North,5,14601,73005
14127,2023-10-28 10:23:21.400280056,Laptop,Accessories,South,2,2135,4270
14128,2023-10-28 12:08:12.578515704,Monitor,Accessories,South,5,23741,118705
14129,2023-10-28 13:53:03.756751352,Webcam,Electronics,West,4,12913,51652
14130,2023-10-28 15:37:54.934987000,Keyboard,Accessories,East,5,11101,55505
14131,2023-10-28 17:22:46.113222648,Mouse,Accessories,North,2,19631,39262
14132,2023-10-28 19:07:37.291458292,Keyboard,Electronics,West,5,7548,37740
14133,2023-10-28 20:52:28.469693940,Monitor,Electronics,North,1,38284,38284
14134,2023-10-28 22:37:19.647929588,Laptop,Accessories,East,2,37870,75740
14135,2023-10-29 00:22:10.826165236,Monitor,Accessories,East,3,49985,149955
14136,2023-10-29 02:07:02.004400884,Headphones,Accessories,East,5,51700,258500
14137,2023-10-29 03:51:53.182636528,Headphones,Accessories,South,1,28215,28215
14138,2023-10-29 05:36:44.360872176,Mouse,Electronics,East,4,56684,226736
14139,2023-10-29 07:21:35.539107824,Monitor,Electronics,West,4,38279,153116
14140,2023-10-29 09:06:26.717343472,Mouse,Accessories,South,5,20215,101075
14141,2023-10-29 10:51:17.895579116,Mouse,Electronics,North,4,26582,106328
14142,2023-10-29 12:36:09.073814764,Headphones,Accessories,West,3,15024,45072
